index,geom
8956,POINT (34.830985406605755 32.065288539388945)
8961,POINT (34.829367612073156 32.06763625670237)
8962,POINT (34.80404309802203 32.02111869765245)
8963,POINT (34.80934552298467 32.031465611012436)
8965,POINT (34.8257510192355 32.08648074561451)
8968,POINT (34.79982662776388 32.132142222484205)
8970,POINT (34.81319025390424 32.07326903487803)
8977,POINT (34.85808605170351 32.10358417137298)
8978,POINT (34.786602292858234 32.097398168071074)
8981,POINT (34.80647689095607 32.100312574349566)
8985,POINT (34.828947650478014 32.080433016663406)
8986,POINT (34.8095767200355 32.098832426553)
8989,POINT (34.79257808039575 32.098886996739424)
8991,POINT (34.819475313819765 32.08891800136806)
8993,POINT (34.855153280533465 32.07217697704998)
8995,POINT (34.79194262036395 32.133269725358815)
8996,POINT (34.79783280943145 32.058500791046214)
8997,POINT (34.80509841329212 32.06478846990939)
9001,POINT (34.82040426027475 32.09702366065812)
9002,POINT (34.784757460037746 32.12535293417647)
9003,POINT (34.82557678675087 32.04322583188218)
9004,POINT (34.81615187076211 32.09765820735007)
9005,POINT (34.81733573489372 32.08928181489118)
9006,POINT (34.79608458269853 32.09498447501975)
9011,POINT (34.79789595673291 32.10637954597805)
9016,POINT (34.78737713396518 32.135295665483156)
9024,POINT (34.77168737017072 32.040119218626685)
9025,POINT (34.8247078661962 32.075870991256274)
9031,POINT (34.78088290752595 32.04017284137674)
9033,POINT (34.7913648078823 32.030171949166935)
9035,POINT (34.80154170034769 32.08840123892721)
9036,POINT (34.799963927055074 32.00667170552992)
9039,POINT (34.808462055237094 32.11406407808947)
9043,POINT (34.79586329179513 32.13199904610056)
9048,POINT (34.82810698802604 32.10139478149648)
9050,POINT (34.80969589812033 32.10457315217224)
9051,POINT (34.78532020842504 32.03255153286975)
9052,POINT (34.82333402911625 32.11697112645802)
9056,POINT (34.795955033953064 32.093083809985366)
9060,POINT (34.80914934991101 32.12216264206923)
9062,POINT (34.80313212388456 32.12674093461461)
9063,POINT (34.81244129215362 32.105103845362336)
9064,POINT (34.79936147752987 32.04551418476581)
9071,POINT (34.791162351309154 32.03420627575669)
9072,POINT (34.80870188236872 32.116444231010924)
9073,POINT (34.811186581078864 32.02318169581213)
9074,POINT (34.80153947940102 32.07393139354203)
9076,POINT (34.805521923281496 32.08438772623523)
9077,POINT (34.808952737867756 32.10370643652714)
9079,POINT (34.810338959259994 32.07244173003353)
9082,POINT (34.83084482529104 32.083164806478436)
9087,POINT (34.79727380222503 32.11710114596397)
9088,POINT (34.82019488052946 32.09682761113275)
9091,POINT (34.79971084726621 32.084819857807084)
9092,POINT (34.80776457856836 32.08589459039556)
9097,POINT (34.79996698350628 32.03898747174611)
9100,POINT (34.801366687090976 32.0872758955922)
9101,POINT (34.823144744658315 32.1164110627184)
9103,POINT (34.795612176580434 32.00887281806196)
9104,POINT (34.836728858547374 32.099434111817885)
9107,POINT (34.78400690332972 32.04559385385016)
9108,POINT (34.796197027331495 32.087225775820784)
9109,POINT (34.863331170527836 32.07636077065697)
9119,POINT (34.80301419489962 32.12020082072577)
9133,POINT (34.83921539900274 32.10086718146943)
9134,POINT (34.79123791964939 32.10257086014386)
9135,POINT (34.78277755464967 32.03459578426811)
9137,POINT (34.7940188714996 32.08029893213652)
9143,POINT (34.81805397056707 32.10007113836997)
9145,POINT (34.84128918495845 32.08578682323039)
9147,POINT (34.80542498842979 32.09481663998492)
9148,POINT (34.856232512013165 32.08060133865894)
9149,POINT (34.79916619874796 32.07417424938514)
9157,POINT (34.776489680227385 32.02911526918907)
9158,POINT (34.82906785799802 32.09489391831905)
9159,POINT (34.80962788856601 32.12334706085752)
9161,POINT (34.81859194210303 32.09981319100984)
9163,POINT (34.794042759666176 32.10136859607436)
9170,POINT (34.81452625777697 32.12859504387957)
9174,POINT (34.794382290134166 32.11048649282982)
9180,POINT (34.81165717460669 32.11126103504371)
9181,POINT (34.80977346587334 32.101495493755834)
9182,POINT (34.81491349745392 32.117017061434915)
9184,POINT (34.809625517408115 32.08657105997881)
9193,POINT (34.79212801265053 32.10895004610236)
9196,POINT (34.814459274060084 32.11378407615417)
9198,POINT (34.855936230312494 32.076805598719844)
9202,POINT (34.80529473893186 32.02750912522204)
9207,POINT (34.7629772444153 32.04058952631343)
9209,POINT (34.79695873135232 32.04877991536613)
9211,POINT (34.77966744941824 32.08511353376232)
9215,POINT (34.7930823406275 32.1003097742275)
9228,POINT (34.83137759207038 32.12615818552893)
9234,POINT (34.81666017844244 32.061576453449405)
9235,POINT (34.8221204453975 32.111124925666786)
9238,POINT (34.81024808589571 32.09055640148069)
9242,POINT (34.810502602963346 32.08766701445586)
9243,POINT (34.80359795542075 32.10567995675317)
9244,POINT (34.84197226845668 32.083026067508115)
9248,POINT (34.8059717180192 32.09824526178111)
9257,POINT (34.84886156880868 32.09855550746453)
9261,POINT (34.831244525483655 32.08658698825145)
9263,POINT (34.81264925849805 32.0986663139285)
9269,POINT (34.799281729721706 32.09110194439833)
9271,POINT (34.8048043034995 32.08891617610687)
9275,POINT (34.79326737786478 32.07952557812441)
9281,POINT (34.79840939832738 32.10987234501507)
9283,POINT (34.82479160594693 32.022328437002066)
9293,POINT (34.827741709031514 32.07808671300522)
9295,POINT (34.80890840719984 32.025415334511116)
9296,POINT (34.814633669544854 32.07830731696427)
9297,POINT (34.77417531584301 32.0870767185128)
9299,POINT (34.802056904197464 32.10792824017776)
9300,POINT (34.81825747428991 32.11189694017351)
9306,POINT (34.817144912042444 32.09712377880709)
9307,POINT (34.80815266109028 32.089545328981465)
9311,POINT (34.78731054692284 32.09527554805119)
9313,POINT (34.793794688979624 32.04378103724303)
9324,POINT (34.793913358111354 32.08148998569994)
9328,POINT (34.80381973410899 32.10183489085743)
9330,POINT (34.78963129364894 32.115749339551634)
9337,POINT (34.80395035427465 32.01309620450253)
9342,POINT (34.78912974362871 32.1259401089786)
9343,POINT (34.8252018713941 32.07494734537968)
9344,POINT (34.78888037280402 32.03278740682441)
9346,POINT (34.803173653675316 32.09940090619697)
9348,POINT (34.79918207770301 32.09042239349211)
9352,POINT (34.80723921482312 32.048035730388385)
9357,POINT (34.77684401398278 32.02954177619192)
9358,POINT (34.809311994883714 32.11382704119224)
9362,POINT (34.796230830133496 32.0769563955446)
9364,POINT (34.794567561494425 32.02675976519593)
9365,POINT (34.796909888481146 32.12803289911093)
9368,POINT (34.79898362556875 32.06601562744797)
9370,POINT (34.82059870200271 32.10046365781094)
9372,POINT (34.81053349157284 32.101780626345416)
9375,POINT (34.81332587428203 32.10661628960614)
9380,POINT (34.81447470216794 32.09599415423173)
9389,POINT (34.78463332112928 32.12536362511946)
9390,POINT (34.80897677639265 32.095856505399325)
9392,POINT (34.783884551556014 32.08243515516825)
9407,POINT (34.801133857014904 32.08532658278188)
9414,POINT (34.81944724171002 32.086779211281815)
9420,POINT (34.80634773846215 32.08006657160937)
9425,POINT (34.793055449467566 32.03425901037962)
9427,POINT (34.78830317279887 32.08824358282473)
9429,POINT (34.798220677761186 32.09542859622963)
9431,POINT (34.86092921335287 32.09187175539889)
9436,POINT (34.83841803536378 32.0891751119224)
9437,POINT (34.803555934851495 32.09104756510949)
9440,POINT (34.819726072264835 32.08713926594047)
9448,POINT (34.85740821959992 32.086149792193034)
9451,POINT (34.80956968532948 32.1022769278804)
9452,POINT (34.80424778665796 32.01614303951013)
9460,POINT (34.80580442318186 32.10980539338137)
9462,POINT (34.79041815357934 32.13734887952757)
9464,POINT (34.80320435607137 32.021874266978465)
9465,POINT (34.8212825705525 32.09858900114102)
9466,POINT (34.80022918969617 32.032769842018766)
9468,POINT (34.79098485685866 32.017171230629714)
9472,POINT (34.80131981133148 32.09324314843655)
9473,POINT (34.825878547658604 32.10669994007743)
9474,POINT (34.80057304561982 32.10357433156)
9476,POINT (34.80074813709909 32.09927013956552)
9478,POINT (34.810935786200204 32.116119607380305)
9486,POINT (34.86078512429927 32.09996589595591)
9490,POINT (34.80342827113717 32.06781427563316)
9493,POINT (34.813158529300985 32.082862138657454)
9496,POINT (34.80230418833676 32.069862838230776)
9498,POINT (34.80110253892665 32.09589433901951)
9501,POINT (34.801424786713895 32.10943040856649)
9502,POINT (34.79532040803055 32.09686323196085)
9507,POINT (34.82074134076803 32.09231561921544)
9509,POINT (34.81108341518933 32.10288025828683)
9515,POINT (34.786118589549794 32.09478082374318)
9517,POINT (34.79579551228376 32.11675264917638)
9518,POINT (34.85580751593602 32.07752298206943)
9520,POINT (34.75186601585228 32.03157321674003)
9528,POINT (34.81420696437815 32.13171406030689)
9529,POINT (34.81488575966317 32.00496577636393)
9532,POINT (34.81449284670113 32.116216598593184)
9533,POINT (34.80485334260136 32.036882929574936)
9534,POINT (34.80675173058247 32.09837197015689)
9537,POINT (34.84091429651134 32.085434312425065)
9539,POINT (34.81600736462956 32.13195490767591)
9549,POINT (34.81352313800462 32.08172008148307)
9550,POINT (34.8255099472933 32.093407712888215)
9551,POINT (34.809971484959696 32.13351224768356)
9552,POINT (34.77767196899122 32.09246752315883)
9553,POINT (34.80762715810497 32.09754652260879)
9556,POINT (34.82579779877205 32.11745173669729)
9560,POINT (34.805251818115686 32.09296238555003)
9561,POINT (34.79728140145797 32.06652488118395)
9563,POINT (34.78240927701556 32.1059651735415)
9564,POINT (34.811551912294796 32.10029715806641)
9565,POINT (34.80501239395298 32.09159444602166)
9566,POINT (34.78885494960726 32.10227137640264)
9567,POINT (34.80439752813596 32.08272346452926)
9568,POINT (34.82573151893372 32.08945380226368)
9571,POINT (34.82515175052175 32.09978875771985)
9573,POINT (34.80244223071163 32.099255125949256)
9580,POINT (34.801171716632886 32.11014057425123)
9581,POINT (34.78164054623781 32.0476924767606)
9582,POINT (34.79606072420188 32.136956853949265)
9583,POINT (34.78891218877168 32.00354583976118)
9584,POINT (34.797369702655885 32.08303984920802)
9587,POINT (34.84482550254763 32.08220831721227)
9589,POINT (34.812653648389364 32.11077617583928)
9590,POINT (34.81443908771319 32.03637989773948)
9592,POINT (34.79058191435577 32.089134657976906)
9594,POINT (34.818651179078664 32.084120983653904)
9596,POINT (34.80350802121147 32.09134667984531)
9597,POINT (34.80875638534593 32.1251035970333)
9599,POINT (34.79139081688813 32.032096459829496)
9601,POINT (34.78726482285642 32.067324902051475)
9602,POINT (34.79896997578814 32.10096085944735)
9603,POINT (34.80801766813261 32.08484729283257)
9607,POINT (34.79149660559641 32.07428832955874)
9612,POINT (34.799206056986854 32.093410061399965)
9615,POINT (34.80698635007617 32.12358823022017)
9616,POINT (34.84692848727674 32.09383269554035)
9617,POINT (34.77605802290249 32.02479066472681)
9619,POINT (34.81881146438208 32.092346959380464)
9620,POINT (34.80719106184297 32.09217319906308)
9621,POINT (34.80569824053664 32.09615210931231)
9622,POINT (34.81381994783144 32.08873504260367)
9625,POINT (34.8023086803484 32.07874893408617)
9628,POINT (34.79186635782307 32.0995420620576)
9634,POINT (34.813818852824696 32.058552013901235)
9636,POINT (34.822704386840755 32.089666785309895)
9643,POINT (34.80539550919643 32.09222893222609)
9645,POINT (34.804717700273784 32.095921943384866)
9647,POINT (34.80106975583083 32.13638884701925)
9648,POINT (34.832639269339815 32.09662740059502)
9649,POINT (34.80181446772139 32.02188516080016)
9650,POINT (34.81428486661326 32.074430339637026)
9652,POINT (34.80704991367102 32.067315415970896)
9653,POINT (34.80168466419208 32.07259838598588)
9654,POINT (34.818559981407894 32.10202641589776)
9655,POINT (34.7973742383888 32.03047112967864)
9661,POINT (34.800345911772965 32.131236748866584)
9662,POINT (34.797072169705075 32.09172847504254)
9663,POINT (34.801578547633234 32.08544439076419)
9665,POINT (34.792134521625975 32.09386991083371)
9666,POINT (34.78942625758662 32.03458620631076)
9668,POINT (34.80929031976625 32.13366151789923)
9670,POINT (34.81939300338421 32.09403917798682)
9671,POINT (34.803367943834104 32.08242005400531)
9674,POINT (34.80265948197296 32.12117982850488)
9675,POINT (34.815090831573535 32.1080890831712)
9676,POINT (34.80972788311428 32.11291499573876)
9677,POINT (34.80706247422397 32.09098331684242)
9683,POINT (34.7956045408315 32.077542020642106)
9685,POINT (34.79224713853632 32.073437247751095)
9686,POINT (34.82054665378208 32.11597746754499)
9688,POINT (34.815811524050005 32.07917306228902)
9690,POINT (34.77302225691805 32.02744720049255)
9693,POINT (34.798296755970675 32.120982284599116)
9698,POINT (34.812214250855206 32.08505200482645)
9703,POINT (34.80336724256833 32.08563952347369)
9709,POINT (34.780303525158104 32.03663594851183)
9710,POINT (34.809952178013845 32.110012826396485)
9715,POINT (34.85067457658503 32.08684533996998)
9717,POINT (34.801218511155014 32.10960322904989)
9718,POINT (34.79639086863609 32.09794932719591)
9722,POINT (34.81680109860868 32.10882428677725)
9723,POINT (34.79393419856766 32.137746660415935)
9724,POINT (34.788147652758155 32.13757255092316)
9725,POINT (34.80371346962068 32.11313925290602)
9729,POINT (34.79710685685192 32.05366814560412)
9731,POINT (34.83445441443097 32.09861031092704)
9735,POINT (34.809550161766296 32.12426793670692)
9736,POINT (34.859376208932474 32.092152290507805)
9739,POINT (34.80234110627384 32.08723032628172)
9740,POINT (34.79791808984242 32.11405700896817)
9742,POINT (34.84504099645445 32.07180817092811)
9743,POINT (34.803133557015215 32.09841842435622)
9744,POINT (34.82873614360415 32.09614261013018)
9750,POINT (34.83397978958111 32.06654999969513)
9753,POINT (34.85367775243429 32.074033169096445)
9756,POINT (34.80940972822861 32.10781271985525)
9760,POINT (34.82445167333794 32.072328122905915)
9761,POINT (34.811138983364835 32.08305251514649)
9763,POINT (34.81704842261496 32.11739695445765)
9764,POINT (34.7783233026312 32.09230310918454)
9768,POINT (34.82670976814185 32.0965369686772)
9770,POINT (34.786831726133855 32.103422118771626)
9771,POINT (34.79556170063143 32.07204980570232)
9777,POINT (34.81736801287236 32.08198136406291)
9779,POINT (34.810170052451916 32.13120729456275)
9782,POINT (34.79126019112668 32.08653589802647)
9785,POINT (34.82338889948913 32.09671884094994)
9786,POINT (34.7987725541499 32.08778191820664)
9788,POINT (34.806003718351086 32.102749398461945)
9789,POINT (34.823851914464136 32.074124220985865)
9794,POINT (34.816136683184 32.08832659453024)
9805,POINT (34.80393282425781 32.08835396812793)
9807,POINT (34.80526815442799 32.100789524196266)
9809,POINT (34.800216176831526 32.12235753209704)
9810,POINT (34.856035004305625 32.085616818488866)
9814,POINT (34.81828763088138 32.09175585439407)
9815,POINT (34.78965253699506 32.03626604064926)
9820,POINT (34.80183994144517 32.12836777259219)
9821,POINT (34.78584355499156 32.09213037356349)
9824,POINT (34.76608233194472 32.01643568157255)
9837,POINT (34.787530965604255 32.0736874287465)
9839,POINT (34.77557164927472 32.07614292149822)
9849,POINT (34.79577157681344 32.0142174517026)
9851,POINT (34.808823559861715 32.08829515835251)
9856,POINT (34.83404738156926 32.0942820742215)
9860,POINT (34.79338877227293 32.094679483528935)
9862,POINT (34.79892200390117 32.12948141084389)
9865,POINT (34.78624448516268 32.0280723543682)
9869,POINT (34.79976247997737 32.07800275307246)
9875,POINT (34.800841663496946 32.13574951903039)
9877,POINT (34.806953938758305 32.09730056626047)
9881,POINT (34.84846308354514 32.06982685945906)
9882,POINT (34.79579615247054 32.109879767427415)
9883,POINT (34.824076037966 32.09735776275768)
9897,POINT (34.793705829951286 32.034021627112296)
9898,POINT (34.8179150984482 32.070478318765375)
9900,POINT (34.80682509464204 32.11283169670674)
9905,POINT (34.8019995710346 32.09349020915528)
9908,POINT (34.80904583607925 32.11403054627704)
9909,POINT (34.80973140461938 32.124968588322616)
9913,POINT (34.82518242020391 32.07697683913193)
9915,POINT (34.82162947757976 32.09692624353093)
9918,POINT (34.840660341027615 32.08592097657881)
9919,POINT (34.79725542744952 32.08196609905462)
9920,POINT (34.86580279450519 32.07257678517569)
9922,POINT (34.78933964637999 32.1123690084674)
9927,POINT (34.82167104218666 32.063230272794456)
9928,POINT (34.80093576057 32.099080845039815)
9934,POINT (34.81574683689477 32.07888135715694)
9935,POINT (34.82275592786895 32.080588894486326)
9940,POINT (34.78743234611935 32.129299374116314)
9942,POINT (34.794794184356924 32.0833145882617)
9947,POINT (34.78885288780076 32.009077108701156)
9951,POINT (34.79670410352855 32.095932572752126)
9953,POINT (34.79687832286944 32.119070119604935)
9954,POINT (34.78844622779654 32.08088424356023)
9968,POINT (34.80245018619131 32.09524185564015)
9974,POINT (34.81871067684577 32.08151436349876)
9983,POINT (34.770697205483096 32.029115539716074)
9991,POINT (34.8114435548662 32.09296335271846)
9993,POINT (34.77754512089121 32.028912142374175)
9996,POINT (34.79982207204163 32.13534486256464)
9997,POINT (34.81230442759088 32.108777743411565)
9998,POINT (34.852593758796445 32.06971073834252)
9999,POINT (34.81259577146739 32.103617755670335)
